time, lat, lon, pm1.0
010/05/24T17:48:14,51.540699,-0.093050,2.76
010/05/24T17:48:24,51.540593,-0.092888,2.76
010/05/24T17:48:49,51.540449,-0.092682,2.76
010/05/24T17:49:05,51.540264,-0.092514,2.76
010/05/24T17:49:08,51.540236,-0.092492,2.76
010/05/24T17:49:15,51.540072,-0.092316,2.76
010/05/24T17:49:27,51.539943,-0.092133,2.76
010/05/24T17:49:38,51.539809,-0.092004,2.76
010/05/24T17:49:49,51.539665,-0.091826,2.76
010/05/24T17:49:58,51.539562,-0.091639,2.76
010/05/24T17:50:05,51.539484,-0.091459,2.76
010/05/24T17:50:14,51.539396,-0.091274,2.76
010/05/24T17:50:16,51.539380,-0.091220,2.76
010/05/24T17:50:26,51.539319,-0.091000,2.76
010/05/24T17:50:37,51.539230,-0.090828,2.76
010/05/24T17:50:48,51.539123,-0.090694,2.76
010/05/24T17:51:04,51.539050,-0.090500,2.76
010/05/24T17:51:06,51.539040,-0.090460,2.76
010/05/24T17:51:16,51.538960,-0.090285,2.76
010/05/24T17:51:29,51.538836,-0.090151,2.76
010/05/24T17:51:40,51.538729,-0.090016,2.76
010/05/24T17:52:01,51.538608,-0.089798,2.76
010/05/24T17:52:03,51.538602,-0.089785,2.76
010/05/24T17:52:11,51.538476,-0.089627,2.76
010/05/24T17:52:22,51.538305,-0.089463,2.76
010/05/24T17:52:32,51.538184,-0.089276,2.76
010/05/24T17:52:42,51.538062,-0.089171,2.76
010/05/24T17:52:52,51.537963,-0.088999,2.76
010/05/24T17:53:02,51.537883,-0.088811,2.76
010/05/24T17:53:12,51.537793,-0.088642,2.76
010/05/24T17:53:23,51.537692,-0.088487,2.76
010/05/24T17:53:34,51.537593,-0.088326,2.76
010/05/24T17:53:40,51.537565,-0.088221,2.76
010/05/24T17:53:50,51.537513,-0.088003,2.76
010/05/24T17:53:59,51.537460,-0.087803,2.76
010/05/24T17:54:04,51.537451,-0.087706,2.76
010/05/24T17:54:14,51.537420,-0.087483,2.76
010/05/24T17:54:24,51.537380,-0.087269,2.76
010/05/24T17:54:33,51.537345,-0.087049,2.76
010/05/24T17:54:47,51.537241,-0.086890,2.76
010/05/24T17:55:00,51.537214,-0.086671,2.76
010/05/24T17:55:16,51.537034,-0.086700,2.76
010/05/24T17:55:28,51.536898,-0.086712,2.76
010/05/24T17:55:39,51.536759,-0.086687,2.76
010/05/24T17:55:53,51.536563,-0.086662,2.76
010/05/24T17:56:03,51.536418,-0.086662,2.76
010/05/24T17:56:13,51.536279,-0.086661,2.76
010/05/24T17:56:23,51.536140,-0.086661,2.76
010/05/24T17:56:35,51.536005,-0.086620,2.76
010/05/24T17:56:54,51.536024,-0.086265,2.76
010/05/24T17:57:02,51.536100,-0.086056,2.76
010/05/24T17:57:03,51.536106,-0.086037,2.76
010/05/24T17:57:11,51.536145,-0.085828,2.76
010/05/24T17:57:25,51.536139,-0.085477,2.76
010/05/24T17:57:26,51.536139,-0.085477,2.76
010/05/24T17:58:05,51.536196,-0.084934,2.76
010/05/24T17:58:11,51.536205,-0.084889,2.76
010/05/24T17:58:25,51.536212,-0.084575,2.76
010/05/24T17:58:33,51.536154,-0.084321,2.76
010/05/24T17:58:40,51.536119,-0.084095,2.76
010/05/24T17:58:48,51.536055,-0.083881,2.76
010/05/24T17:58:56,51.535996,-0.083677,2.76
010/05/24T17:59:04,51.535915,-0.083493,2.76
010/05/24T17:59:05,51.535908,-0.083478,2.76
010/05/24T17:59:15,51.535818,-0.083305,2.76
010/05/24T17:59:28,51.535716,-0.083075,2.76
010/05/24T17:59:39,51.535650,-0.082875,2.76
010/05/24T17:59:41,51.535649,-0.082860,2.76
010/05/24T17:59:55,51.535565,-0.082626,2.76
010/05/24T18:00:19,51.535409,-0.082551,2.76
010/05/24T18:00:26,51.535268,-0.082518,2.76
010/05/24T18:00:34,51.535128,-0.082465,2.76
010/05/24T18:00:35,51.535121,-0.082459,2.76
010/05/25T19:09:21,51.524364,-0.099237,2.76
010/05/25T19:09:26,51.524364,-0.099237,2.76
010/05/25T19:09:31,51.524376,-0.099242,2.76
