TimeStamp,time,TotalPM,PM10,PM2.5,PM1,particles_A,P,particles
12/05/2010,08:32:20,206.6,36.2,5.39,1, , , 
12/05/2010,08:32:35,132.3,33.1,6,1.05, , , 
12/05/2010,08:32:50,166.8,49.9,6.17,1.03, , , 
12/05/2010,08:33:05,80.5,43.5,4.96,1.02, , , 
