TimeStamp,time,totalPM,PM10,PM2.5,PM1,particles_A,P,particles
12/05/2010,17:38:00,4.7,4.5,2.29,.5, , , 
12/05/2010,17:38:15,20.1,5.7,2.5,.5, , , 
12/05/2010,17:38:30,8.6,6.5,2.45,.41, , , 
12/05/2010,17:38:45,9,6.9,2.3,.43, , , 
12/05/2010,17:39:00,9.2,7.3,2.02,.36, , , 
12/05/2010,17:39:15,12.3,9.7,2.85,.54, , , 
12/05/2010,17:39:30,8.4,7.2,2.28,.43, , , 
12/05/2010,17:39:45,46.5,6.2,2.48,.61, , , 
12/05/2010,17:40:00,9.8,8.3,2.88,.51, , , 
12/05/2010,17:40:15,17.1,12.7,3.02,.51, , , 
12/05/2010,17:40:30,5.6,5.1,2.22,.55, , , 
12/05/2010,17:40:45,10,7.3,2.27,.48, , , 
12/05/2010,17:41:00,19.1,9.2,2.58,.42, , , 
12/05/2010,17:41:15,3.7,3.6,2.18,.5, , , 
12/05/2010,17:41:30,4.5,4.3,2.37,.54, , , 
12/05/2010,17:41:45,6,5.2,2.69,.52, , , 
12/05/2010,17:42:00,22,7.6,2.47,.47, , , 
12/05/2010,17:42:15,24.5,11.1,2.56,.5, , , 
12/05/2010,17:42:30,4.1,4,2.83,.61, , , 
12/05/2010,17:42:45,7,5.6,2.24,.55, , , 
12/05/2010,17:43:00,45.3,7.6,2.62,.48, , , 
12/05/2010,17:43:15,19.3,15.6,3.73,1.55, , , 
12/05/2010,17:43:30,12.6,10.5,3.25,.58, , , 
12/05/2010,17:43:45,27.3,10.2,3.38,.66, , , 
12/05/2010,17:44:00,23.9,8.7,3.41,.69, , , 
12/05/2010,17:44:15,8.8,7.6,2.73,.6, , , 
12/05/2010,17:44:30,14.3,11.9,3.71,.85, , , 
12/05/2010,17:44:45,13,9.3,3.79,.8, , , 
12/05/2010,17:45:00,25.3,11.5,6.62,2, , , 
12/05/2010,17:45:15,15.1,11.6,3.86,.83, , , 
12/05/2010,17:45:30,21.7,14.4,3.63,.89, , , 
12/05/2010,17:45:45,14.4,10.9,3.08,.74, , , 
12/05/2010,17:46:00,12.6,10,3.4,.75, , , 
12/05/2010,17:46:15,27.3,8.6,2.93,.74, , , 
12/05/2010,17:46:30,15.8,12,2.71,.66, , , 
12/05/2010,17:46:45,7.7,6.7,3.35,.69, , , 
12/05/2010,17:47:00,8.5,7.6,3.15,.6, , , 
12/05/2010,17:47:15,8.6,7.5,2.75,.61, , , 
12/05/2010,17:47:30,23.3,8.6,3.01,.61, , , 
12/05/2010,17:47:45,10.1,6.9,2.9,.71, , , 
12/05/2010,17:48:00,8.7,7.5,3.27,.7, , , 
12/05/2010,17:48:15,34.7,8,3.81,.91, , , 
12/05/2010,17:48:30,45.2,14.4,3.54,.93, , , 
12/05/2010,17:48:45,36.1,16.1,4.29,1.13, , , 
12/05/2010,17:49:00,30.1,16.7,3.88,.9, , , 
12/05/2010,17:49:15,16.9,6.6,2.99,.61, , , 
12/05/2010,17:49:30,14,9.8,3,.52, , , 
12/05/2010,17:49:45,11,9.1,3.34,.7, , , 
12/05/2010,17:50:00,16.7,11.5,3,.73, , , 
12/05/2010,17:50:15,23,8.3,2.87,.59, , , 
12/05/2010,17:50:30,56.3,9.7,2.68,.58, , , 
12/05/2010,17:50:45,53.2,18.2,3.34,.67, , , 
12/05/2010,17:51:00,8.8,7.3,2.72,.52, , , 
12/05/2010,17:51:15,37.5,10.6,3.29,.71, , , 
12/05/2010,17:51:30,28.9,16.9,4.93,1.04, , , 
12/05/2010,17:51:45,14,11.5,3.47,.84, , , 
12/05/2010,17:52:00,14.9,12,3.99,.76, , , 
12/05/2010,17:52:15,12.9,10.5,3.28,.77, , , 
12/05/2010,17:52:30,66.7,11.4,3.75,.68, , , 
12/05/2010,17:52:45,27.1,20.4,4.18,1.02, , , 
12/05/2010,17:53:00,29.2,21.5,6.89,2, , , 
12/05/2010,17:53:15,21.9,18.7,6.82,1.8, , , 
12/05/2010,17:53:30,18,15.4,5.58,1.43, , , 
12/05/2010,17:53:45,156.4,67.9,17.76,5.02, , , 
12/05/2010,17:54:00,131.3,73,18.84,5.48, , , 
12/05/2010,17:54:15,46,22.8,7.5,2.12, , , 
12/05/2010,17:54:30,47.1,22.2,4.39,1, , , 
12/05/2010,17:54:45,30.6,14.5,5.25,1.32, , , 
12/05/2010,17:55:00,27.8,10.7,3.28,.99, , , 
12/05/2010,17:55:15,21.4,14.7,3.59,.84, , , 
12/05/2010,17:55:30,29.5,13,3.42,.74, , , 
12/05/2010,17:55:45,61.8,33.1,6.42,1.78, , , 
12/05/2010,17:56:00,73.1,32.7,8.32,2.64, , , 
12/05/2010,17:56:15,46.3,22.5,5.32,1.22, , , 
12/05/2010,17:56:30,102.1,38.9,11.3,3.14, , , 
12/05/2010,17:56:45,40.4,14.5,4.05,1.14, , , 
12/05/2010,17:57:00,27.4,17.4,3.13,.79, , , 
12/05/2010,17:57:15,18.5,11.7,3.05,.74, , , 
12/05/2010,17:57:30,13.8,11.4,3.66,.73, , , 
12/05/2010,17:57:45,14,10.2,2.57,.7, , , 
12/05/2010,17:58:00,7.8,6.7,2.38,.51, , , 
12/05/2010,17:58:15,7,6.1,2.27,.58, , , 
12/05/2010,17:58:30,9.1,7.3,2.64,.59, , , 
12/05/2010,17:58:45,30,10.4,2.46,.76, , , 
12/05/2010,17:59:00,7.7,6.7,2.51,.57, , , 
12/05/2010,17:59:15,22.6,7.6,2.42,.6, , , 
12/05/2010,17:59:30,16.1,7,2.26,.42, , , 
12/05/2010,17:59:45,9.4,8.3,2.29,.57, , , 
12/05/2010,18:00:00,11.2,8.3,1.93,.43, , , 
12/05/2010,18:00:15,4.9,4.6,2.48,.47, , , 
12/05/2010,18:00:30,7.6,6.6,2.23,.47, , , 
12/05/2010,18:00:45,14.6,10.1,2.15,.45, , , 
12/05/2010,18:01:00,10.4,8.5,2.12,.43, , , 
12/05/2010,18:01:15,16.5,5.5,2.23,.49, , , 
12/05/2010,18:01:30,19.4,10.1,2.07,.43, , , 
12/05/2010,18:01:45,17.8,9.5,1.94,.47, , , 
12/05/2010,18:02:00,24.7,8.4,2.41,.43, , , 
12/05/2010,18:02:15,6.4,5.3,2.1,.53, , , 
12/05/2010,18:02:30,13.8,10.1,2.17,.46, , , 
12/05/2010,18:02:45,6.6,5.8,2.63,.51, , , 
12/05/2010,18:03:00,5.3,5,2.58,.51, , , 
12/05/2010,18:03:15,19.4,13.5,2.42,.72, , , 
12/05/2010,18:03:30,9.1,7.6,2.5,.48, , , 
12/05/2010,18:03:45,19.6,6,2.65,.59, , , 
12/05/2010,18:04:00,18.8,9.8,2.04,.46, , , 
12/05/2010,18:04:15,37.3,9.3,3.99,.95, , , 
12/05/2010,18:04:30,136.6,29.1,4.84,1.39, , , 
12/05/2010,18:04:45,19.5,14.8,3.75,.91, , , 
12/05/2010,18:05:00,34.4,14.4,2.98,.59, , , 
12/05/2010,18:05:15,26.4,10.5,3.34,.83, , , 
12/05/2010,18:05:30,8,6.8,2.78,.64, , , 
12/05/2010,18:05:45,19.4,8.2,2.59,.61, , , 
12/05/2010,18:06:00,8,6.5,2.68,.47, , , 
12/05/2010,18:06:15,18.5,12.7,1.91,.47, , , 
12/05/2010,18:06:30,19.7,6.3,2.25,.52, , , 
12/05/2010,18:06:45,30.7,9.3,2.44,.56, , , 
12/05/2010,18:07:00,14.4,9.1,1.92,.46, , , 
12/05/2010,18:07:15,20.9,6.8,2.22,.44, , , 
12/05/2010,18:07:30,9.9,7.6,1.88,.43, , , 
12/05/2010,18:07:45,47.9,7.5,3.14,.7, , , 
12/05/2010,18:08:00,13.4,8.2,2.16,.5, , , 
12/05/2010,18:08:15,7.9,6.6,2.11,.47, , , 
12/05/2010,18:08:30,8.9,5.7,2.16,.51, , , 
12/05/2010,18:08:45,3.7,3.6,2.6,.52, , , 
12/05/2010,18:09:00,3.4,3.2,2.09,.37, , , 
12/05/2010,18:09:15,15.7,10.7,2.49,.62, , , 
12/05/2010,18:09:30,47.5,20.3,2.73,.54, , , 
12/05/2010,18:09:45,58,12.5,2.27,.47, , , 
12/05/2010,18:10:00,25,9.5,2.29,.52, , , 
12/05/2010,18:10:15,28.2,13.2,2.46,.51, , , 
12/05/2010,18:10:30,22.4,10.8,2.28,.58, , , 
12/05/2010,18:10:45,6.9,6.1,2.11,.59, , , 
12/05/2010,18:11:00,33.8,13.9,2.23,.53, , , 
12/05/2010,18:11:15,24.6,7.6,2.63,.49, , , 
12/05/2010,18:11:30,9,7.6,2.22,.52, , , 
12/05/2010,18:11:45,3931.6,3918.4,2.57,.46, , , 
12/05/2010,18:12:00,179.5,7.6,2.83,.6, , , 
12/05/2010,18:12:15,22.3,11.2,2.45,.59, , , 
12/05/2010,18:12:30,19.1,10.4,2.61,.55, , , 
12/05/2010,18:12:45,55.6,12.7,2.78,.64, , , 
12/05/2010,18:13:00,90.1,22.3,3.57,.7, , , 
12/05/2010,18:13:15,14.5,11.6,2.71,.56, , , 
12/05/2010,18:13:30,8.6,7.6,2.99,.61, , , 
12/05/2010,18:13:45,17.8,11,2.88,.72, , , 
12/05/2010,18:14:00,20.8,6.9,3.19,.7, , , 
12/05/2010,18:14:15,8.9,7.5,2.82,.74, , , 
12/05/2010,18:14:30,4.3,4.1,2.82,.6, , , 
12/05/2010,18:14:45,40,10.2,2.68,.53, , , 
12/05/2010,18:15:00,24.3,10.3,2.64,.62, , , 
12/05/2010,18:15:15,26.9,10.3,2.83,.59, , , 
12/05/2010,18:15:30,18.8,12.4,2.8,.55, , , 
12/05/2010,18:15:45,9.1,7.1,2.43,.5, , , 
12/05/2010,18:16:00,26.1,6.7,2.83,.72, , , 
12/05/2010,18:16:15,24.5,9.4,2.82,.72, , , 
12/05/2010,18:16:30,9.3,7.5,3,.62, , , 
12/05/2010,18:16:45,28.3,10.3,2.45,.53, , , 
12/05/2010,18:17:00,12.6,9.3,2.44,.57, , , 
12/05/2010,18:17:15,18.3,9.9,2.65,.58, , , 
12/05/2010,18:17:30,20.7,12.5,2.52,.61, , , 
12/05/2010,18:17:45,55.7,9.5,3.15,.52, , , 
12/05/2010,18:18:00,50.4,15.6,2.56,.62, , , 
12/05/2010,18:18:15,25.1,19.8,7.85,2.13, , , 
12/05/2010,18:18:30,57.5,6.6,2.35,.47, , , 
12/05/2010,18:18:45,8.1,6.8,2.4,.55, , , 
12/05/2010,18:19:00,21.2,9.3,2.17,.41, , , 
12/05/2010,18:19:15,21.2,7.1,2.18,.49, , , 
12/05/2010,18:19:30,39.4,15.1,2.47,.52, , , 
12/05/2010,18:19:45,74.7,16.6,1.99,.4, , , 
12/05/2010,18:20:00,42.1,8.1,1.31,.37, , , 
12/05/2010,18:20:15,49.5,11.4,1.95,.36, , , 
12/05/2010,18:20:30,6.1,5.4,1.56,.34, , , 
12/05/2010,18:20:45,63.3,13,1.74,.36, , , 
12/05/2010,18:21:00,22.5,12.5,1.86,.36, , , 
12/05/2010,18:21:15,57,15.1,1.43,.33, , , 
12/05/2010,18:21:30,33,10.6,1.64,.36, , , 
12/05/2010,18:21:45,24.5,9.3,1.59,.3, , , 
12/05/2010,18:22:00,40.1,17.8,2.04,.36, , , 
12/05/2010,18:22:15,71,12.2,1.63,.32, , , 
12/05/2010,18:22:30,24.9,9.6,1.76,.38, , , 
12/05/2010,18:22:45,19.3,10.1,1.65,.39, , , 
12/05/2010,18:23:00,41,9.3,1.79,.31, , , 
12/05/2010,18:23:15,21.6,6.8,1.63,.38, , , 
12/05/2010,18:23:30,16.3,8.2,1.82,.36, , , 
12/05/2010,18:23:45,39.7,7.8,1.55,.3, , , 
12/05/2010,18:24:00,5.8,5.2,1.6,.25, , , 
12/05/2010,18:24:15,10.4,7,1.46,.32, , , 
12/05/2010,18:24:30,10.2,6.9,1.18,.29, , , 
12/05/2010,18:24:45,23.6,7.6,1.46,.28, , , 
12/05/2010,18:25:00,29,4.9,1.47,.31, , , 
12/05/2010,18:25:15,14.3,9.8,1.24,.29, , , 
12/05/2010,18:25:30,19.2,4.9,1.35,.26, , , 
12/05/2010,18:25:45,17.3,4.3,1.2,.19, , , 
12/05/2010,18:26:00,5.8,4.5,1.06,.26, , , 
12/05/2010,18:26:15,10.2,3.9,1.36,.33, , , 
12/05/2010,18:26:30,9.4,6.8,1.35,.32, , , 
12/05/2010,18:26:45,7.6,4.6,1.17,.26, , , 
12/05/2010,18:27:00,7.8,6,1.5,.29, , , 
12/05/2010,18:27:15,17.1,3.9,1.59,.32, , , 
12/05/2010,18:27:30,32.5,12.6,1.38,.4, , , 
12/05/2010,18:27:45,4.1,3.5,1.3,.28, , , 
12/05/2010,18:28:00,4.9,4.2,1.44,.34, , , 
12/05/2010,18:28:15,17.4,3.9,1.22,.26, , , 
12/05/2010,18:28:30,43.4,9.4,1.28,.26, , , 
12/05/2010,18:28:45,24,14.7,1.58,.29, , , 
12/05/2010,18:29:00,157.4,19.7,2.16,.33, , , 
12/05/2010,18:29:15,73,14,1.66,.29, , , 
12/05/2010,18:29:30,61.5,12.5,1.96,.35, , , 
12/05/2010,18:29:45,37,10,1.8,.37, , , 
12/05/2010,18:30:00,61.8,11.9,1.45,.33, , , 
12/05/2010,18:30:15,21.7,7.2,1.51,.28, , , 
12/05/2010,18:30:30,41.6,11.8,1.54,.32, , , 
12/05/2010,18:30:45,18.9,12,1.46,.3, , , 
12/05/2010,18:31:00,84.7,18,1.36,.39, , , 
12/05/2010,18:31:15,22.2,11.2,1.75,.36, , , 
12/05/2010,18:31:30,49.1,9.4,1.4,.25, , , 
12/05/2010,18:31:45,51.2,11.1,1.7,.31, , , 
12/05/2010,18:32:00,59.7,12.9,1.57,.33, , , 
12/05/2010,18:32:15,53.7,13.4,1.81,.3, , , 
12/05/2010,18:32:30,83.5,20.3,1.8,.31, , , 
12/05/2010,18:32:45,109,13.7,1.57,.33, , , 
12/05/2010,18:33:00,76.6,14.2,1.87,.38, , , 
12/05/2010,18:33:15,106,11.6,1.6,.4, , , 
12/05/2010,18:33:30,114.8,9.5,1.53,.29, , , 
12/05/2010,18:33:45,54.3,9.9,1.65,.37, , , 
12/05/2010,18:34:00,71.4,13.6,1.64,.35, , , 
12/05/2010,18:34:15,83.7,15.4,1.87,.34, , , 
12/05/2010,18:34:30,25.2,8.1,1.96,.36, , , 
12/05/2010,18:34:45,34.7,13.8,1.5,.32, , , 
12/05/2010,18:35:00,64.7,6.9,1.28,.28, , , 
12/05/2010,18:35:15,57.4,15.9,1.5,.29, , , 
12/05/2010,18:35:30,33.6,11.5,1.53,.32, , , 
12/05/2010,18:35:45,73.6,13.4,1.41,.26, , , 
12/05/2010,18:36:00,79.6,12.4,1.48,.31, , , 
12/05/2010,18:36:15,66.2,16.1,1.89,.38, , , 
12/05/2010,18:36:30,106.6,16.3,1.88,.4, , , 
12/05/2010,18:36:45,52.1,8.8,1.39,.25, , , 
12/05/2010,18:37:00,53.2,13.1,1.58,.29, , , 
12/05/2010,18:37:15,28.6,10.4,1.69,.33, , , 
12/05/2010,18:37:30,58.9,13.2,1.58,.35, , , 
12/05/2010,18:37:45,53.5,10.2,1.45,.33, , , 
12/05/2010,18:38:00,55.8,8,1.6,.29, , , 
12/05/2010,18:38:15,102.9,20.3,1.51,.37, , , 
12/05/2010,18:38:30,71.2,18.7,1.95,.27, , , 
12/05/2010,18:38:45,59.4,10.6,1.53,.28, , , 
12/05/2010,18:39:00,84,12.8,1.31,.35, , , 
12/05/2010,18:39:15,69.6,18.1,1.54,.29, , , 
12/05/2010,18:39:30,93.3,9,1.77,.43, , , 
12/05/2010,18:39:45,101,11.3,1.74,.27, , , 
12/05/2010,18:40:00,23.8,6.8,1.88,.26, , , 
12/05/2010,18:40:15,28.5,9.1,1.41,.37, , , 
12/05/2010,18:40:30,81.2,10.1,1.82,.31, , , 
12/05/2010,18:40:45,54,11.1,1.51,.31, , , 
12/05/2010,18:41:00,52.2,11.6,1.93,.3, , , 
12/05/2010,18:41:15,96.2,9.4,1.68,.35, , , 
12/05/2010,18:41:30,17.9,12.4,1.49,.27, , , 
12/05/2010,18:41:45,62.3,12.8,1.34,.28, , , 
12/05/2010,18:42:00,107,14.4,1.79,.27, , , 
12/05/2010,18:42:15,83.6,12.8,1.52,.32, , , 
12/05/2010,18:42:30,42.5,12.6,1.59,.26, , , 
12/05/2010,18:42:45,18,10.4,1.62,.32, , , 
12/05/2010,18:43:00,32.9,5.8,1.7,.29, , , 
12/05/2010,18:43:15,18.5,4.6,1.6,.28, , , 
12/05/2010,18:43:30,65.3,13.4,1.59,.33, , , 
12/05/2010,18:43:45,44.4,20.8,1.71,.34, , , 
12/05/2010,18:44:00,31.8,11,1.47,.29, , , 
12/05/2010,18:44:15,19.9,5.3,1.47,.31, , , 
12/05/2010,18:44:30,22.4,8.3,1.52,.31, , , 
12/05/2010,18:44:45,23,14.6,1.71,.29, , , 
12/05/2010,18:45:00,54.3,10.1,1.68,.29, , , 
12/05/2010,18:45:15,44.1,10.9,1.65,.3, , , 
12/05/2010,18:45:30,9.3,6.1,1.5,.25, , , 
12/05/2010,18:45:45,25.7,10.3,1.71,.29, , , 
12/05/2010,18:46:00,45.2,5,1.7,.33, , , 
12/05/2010,18:46:15,58.8,9.3,1.39,.25, , , 
12/05/2010,18:46:30,44.8,14,1.49,.3, , , 
12/05/2010,18:46:45,27,7.1,1.12,.3, , , 
12/05/2010,18:47:00,39.4,11.3,1.45,.32, , , 
12/05/2010,18:47:15,62.6,8,1.78,.31, , , 
12/05/2010,18:47:30,68.3,10.4,1.82,.29, , , 
12/05/2010,18:47:45,58.1,13.7,1.19,.26, , , 
12/05/2010,18:48:00,84.7,12.8,1.43,.26, , , 
12/05/2010,18:48:15,28.7,10.3,2.02,.27, , , 
12/05/2010,18:48:30,26.3,7.1,1.35,.29, , , 
12/05/2010,18:48:45,8.2,6.5,1.32,.31, , , 
12/05/2010,18:49:00,68.8,6.3,1.27,.27, , , 
12/05/2010,18:49:15,33.2,10.5,1.57,.27, , , 
12/05/2010,18:49:30,16.6,11.8,1.46,.29, , , 
12/05/2010,18:49:45,37.6,7.5,1.55,.29, , , 
12/05/2010,18:50:00,17.2,3.7,1.44,.31, , , 
12/05/2010,18:50:15,21.8,6.8,1.45,.38, , , 
