TimeStamp,time,TotalPM,PM10,PM2.5,PM1,particles_A,P,particles
10/05/2010,10:36:06,78.7,11,3.08,.65, , , 
10/05/2010,10:36:21,47.8,13.9,3.22,.7, , , 
10/05/2010,10:36:36,25.6,9.1,2.85,.67, , , 
10/05/2010,10:36:51,72.4,10.4,3.37,.68, , , 
10/05/2010,10:37:06,56.9,13.7,2.89,.76, , , 
10/05/2010,10:37:21,30.7,9.8,2.69,.71, , , 
10/05/2010,10:37:36,30,11.4,2.7,.69, , , 
10/05/2010,10:37:51,86.8,15.8,2.42,.74, , , 
10/05/2010,10:38:06,21.2,7.2,2.82,.67, , , 
10/05/2010,10:38:21,55.2,14.9,2.57,.65, , , 
10/05/2010,10:38:36,5.5,5.2,2.6,.57, , , 
10/05/2010,10:38:51,35,12.1,3.11,.77, , , 
10/05/2010,10:39:06,20.5,8.8,2.62,.57, , , 
10/05/2010,10:39:21,12.1,9.7,2.92,.65, , , 
10/05/2010,10:39:36,14.4,11.5,2.89,.65, , , 
10/05/2010,10:39:51,66.1,9.9,2.36,.63, , , 
10/05/2010,10:40:06,17.3,4,2.2,.61, , , 
10/05/2010,10:40:21,15.5,8.2,3.04,.69, , , 
10/05/2010,10:40:36,25.2,14.6,2.87,.68, , , 
10/05/2010,10:40:51,17,6.1,2.51,.58, , , 
10/05/2010,10:41:06,18.8,5.4,2.9,.57, , , 
10/05/2010,10:41:21,48.6,14.6,3.25,.67, , , 
10/05/2010,10:41:36,14,8.5,3.11,.77, , , 
10/05/2010,10:41:51,33.2,14.2,3.33,.72, , , 
10/05/2010,10:42:06,17.4,12.8,3.04,.62, , , 
10/05/2010,10:42:21,27.7,11.8,2.76,.67, , , 
10/05/2010,10:42:36,37.1,14.9,2.77,.66, , , 
10/05/2010,10:42:51,33.3,11.8,2.42,.63, , , 
10/05/2010,10:43:06,23.4,8.1,2.6,.61, , , 
10/05/2010,10:43:21,26.2,9.1,3.09,.7, , , 
10/05/2010,10:43:36,22.7,8,2.97,.68, , , 
10/05/2010,10:43:51,43.6,11.1,2.77,.64, , , 
10/05/2010,10:44:06,31.4,5,2.84,.8, , , 
10/05/2010,10:44:21,67.9,11.1,2.84,.64, , , 
10/05/2010,10:44:36,19.5,11.6,3.2,.73, , , 
10/05/2010,10:44:51,50.8,16,3.24,.67, , , 
10/05/2010,10:45:06,8.6,7.1,2.98,.59, , , 
10/05/2010,10:45:21,18.4,4.9,2.46,.65, , , 
10/05/2010,10:45:36,37.6,8.3,2.92,.72, , , 
10/05/2010,10:45:51,30.1,11.9,2.75,.66, , , 
10/05/2010,10:46:06,52.1,8.8,3,.67, , , 
10/05/2010,10:46:21,49.6,10.1,2.65,.66, , , 
10/05/2010,10:46:36,17.9,11.7,2.99,.63, , , 
10/05/2010,10:46:51,77.9,14.8,3.17,.67, , , 
10/05/2010,10:47:06,11.7,9.4,2.64,.66, , , 
10/05/2010,10:47:21,19.6,13.2,2.81,.69, , , 
10/05/2010,10:47:36,49.6,10.4,2.66,.65, , , 
10/05/2010,10:47:51,14.5,11.7,3.01,.64, , , 
10/05/2010,10:48:06,49.2,8.2,3.04,.72, , , 
10/05/2010,10:48:21,41.8,11.9,2.83,.58, , , 
10/05/2010,10:48:36,19.7,11.5,2.59,.58, , , 
10/05/2010,10:48:51,30.5,11.5,2.59,.73, , , 
10/05/2010,10:49:06,10.9,9.2,3.31,.7, , , 
10/05/2010,10:49:21,60.4,19.5,3,.69, , , 
10/05/2010,10:49:36,34.9,7.8,3.28,.73, , , 
10/05/2010,10:49:51,37,9.3,2.84,.66, , , 
10/05/2010,10:50:06,16.7,8.8,2.82,.66, , , 
10/05/2010,10:50:21,37.4,8.5,3.03,.68, , , 
10/05/2010,10:50:36,12,9.1,2.79,.68, , , 
10/05/2010,10:50:51,26.1,9.2,2.92,.67, , , 
10/05/2010,10:51:06,66.1,23.3,2.99,.64, , , 
10/05/2010,10:51:21,15.5,9.3,3.26,.85, , , 
10/05/2010,10:51:36,47.6,7,2.52,.69, , , 
10/05/2010,10:51:51,12.6,9.9,2.16,.62, , , 
10/05/2010,10:52:06,28.4,9.4,3.02,.75, , , 
10/05/2010,10:52:21,46.8,12.4,3.01,.66, , , 
10/05/2010,10:52:36,33,12.8,2.63,.67, , , 
10/05/2010,10:52:51,36.4,13.4,2.91,.7, , , 
10/05/2010,10:53:06,31.2,12.5,3.08,.78, , , 
10/05/2010,10:53:21,68.9,11.6,2.91,.65, , , 
10/05/2010,10:53:36,34.7,12.3,2.56,.62, , , 
10/05/2010,10:53:51,31.8,15.8,3.37,.72, , , 
10/05/2010,10:54:06,44.8,12.1,3.13,.79, , , 
10/05/2010,10:54:21,73.1,13.9,3.26,.82, , , 
10/05/2010,10:54:36,27.8,11.6,2.92,.73, , , 
10/05/2010,10:54:51,59.2,11.7,2.53,.63, , , 
10/05/2010,10:55:06,21.6,7.3,2.54,.64, , , 
10/05/2010,10:55:21,37.2,12.7,2.87,.72, , , 
10/05/2010,10:55:36,64.9,18,3.04,.66, , , 
10/05/2010,10:55:51,63.7,7.7,2.67,.59, , , 
10/05/2010,10:56:06,31.4,9.5,2.74,.81, , , 
10/05/2010,10:56:21,50.6,18.1,2.98,.84, , , 
10/05/2010,10:56:36,17.3,12.3,2.94,.73, , , 
10/05/2010,10:56:51,60.5,14.7,2.86,.66, , , 
10/05/2010,10:57:06,7.9,7.2,3.06,.71, , , 
10/05/2010,10:57:21,35.3,7.3,3.1,.73, , , 
10/05/2010,10:57:36,54.6,7.8,2.92,.68, , , 
10/05/2010,10:57:51,19.1,5.7,3.04,.63, , , 
10/05/2010,10:58:06,11.5,9.7,2.9,.64, , , 
10/05/2010,10:58:21,25.4,8.3,2.93,.72, , , 
10/05/2010,10:58:36,25.9,10.8,2.65,.59, , , 
10/05/2010,10:58:51,48.9,11.1,2.84,.77, , , 
10/05/2010,10:59:06,8.3,7.1,2.45,.76, , , 
10/05/2010,10:59:21,53.9,10.1,2.72,.62, , , 
10/05/2010,10:59:36,37,9.1,3.05,.74, , , 
10/05/2010,10:59:51,13.1,9.8,2.92,.78, , , 
10/05/2010,11:00:06,31.9,16.1,2.96,.74, , , 
10/05/2010,11:00:21,37.9,14.3,3.15,.7, , , 
10/05/2010,11:00:36,29.4,12.2,3.04,.74, , , 
10/05/2010,11:00:51,34.2,11.8,3.15,.68, , , 
10/05/2010,11:01:06,10.1,8.2,2.16,.63, , , 
10/05/2010,11:01:21,35.3,6.7,2.85,.66, , , 
10/05/2010,11:01:36,51.5,9.1,2.59,.7, , , 
10/05/2010,11:01:51,25.1,8.8,2.84,.66, , , 
10/05/2010,11:02:06,39.2,8.7,3.04,.61, , , 
10/05/2010,11:02:21,30.3,10.3,2.93,.69, , , 
10/05/2010,11:02:36,28.4,8.1,2.83,.66, , , 
10/05/2010,11:02:51,51.5,6.7,2.57,.7, , , 
10/05/2010,11:03:06,37.7,7,2.7,.64, , , 
10/05/2010,11:03:21,36.2,8,2.92,.67, , , 
10/05/2010,11:03:36,25.5,9.5,3.03,.73, , , 
10/05/2010,11:03:51,25.8,10.1,3.21,.74, , , 
10/05/2010,11:04:06,53,12.5,3.21,.65, , , 
10/05/2010,11:04:21,20.3,11.2,2.76,.75, , , 
10/05/2010,11:04:36,16.2,9.9,2.76,.68, , , 
10/05/2010,11:04:51,21.9,10,2.86,.71, , , 
10/05/2010,11:05:06,16.9,11.4,2.89,.81, , , 
10/05/2010,11:05:21,25.7,11,2.29,.69, , , 
10/05/2010,11:05:36,46.3,13,3.77,.78, , , 
10/05/2010,11:05:51,32.8,14.5,2.76,.69, , , 
10/05/2010,11:06:06,21,7.4,2.75,.79, , , 
10/05/2010,11:06:21,18.5,14,2.84,.75, , , 
10/05/2010,11:06:36,23.1,14.5,2.76,.66, , , 
10/05/2010,11:06:51,44.9,12.8,3.1,.75, , , 
10/05/2010,11:07:06,9,8,2.9,.55, , , 
10/05/2010,11:07:21,35.6,11.1,2.34,.64, , , 
10/05/2010,11:07:36,8.8,7.4,3.23,.64, , , 
10/05/2010,11:07:51,24.7,9.3,2.88,.68, , , 
10/05/2010,11:08:06,18.7,5.4,2.57,.67, , , 
10/05/2010,11:08:21,16.7,12.1,3.18,.69, , , 
10/05/2010,11:08:36,13.9,9.3,3.23,.67, , , 
10/05/2010,11:08:51,39.2,13.7,3.01,.79, , , 
10/05/2010,11:09:06,59.6,14.5,3.32,.72, , , 
10/05/2010,11:09:21,47.7,12.5,3.07,.76, , , 
10/05/2010,11:09:36,39.9,9.7,3,.6, , , 
10/05/2010,11:09:51,12,9.8,2.9,.68, , , 
10/05/2010,11:10:06,33.2,6.9,2.76,.72, , , 
10/05/2010,11:10:21,31.7,12.1,3.1,.64, , , 
10/05/2010,11:10:36,38.4,9.7,2.73,.76, , , 
10/05/2010,11:10:51,35.2,8.5,2.64,.71, , , 
10/05/2010,11:11:06,34.6,14.2,3.86,.73, , , 
10/05/2010,11:11:21,21.4,7.4,2.85,.66, , , 
10/05/2010,11:11:36,32.8,14,2.82,.75, , , 
10/05/2010,11:11:51,29.6,12.4,3.43,.71, , , 
10/05/2010,11:12:06,22.2,13.3,2.91,.64, , , 
10/05/2010,11:12:21,32.7,11.6,3.13,.67, , , 
10/05/2010,11:12:36,16.4,10.1,2.97,.66, , , 
10/05/2010,11:12:51,18.6,12.1,2.78,.71, , , 
10/05/2010,11:13:06,46.9,9.2,3.18,.72, , , 
10/05/2010,11:13:21,59.7,12.9,2.93,.7, , , 
10/05/2010,11:13:36,64.8,8.8,3.06,.75, , , 
10/05/2010,11:13:51,22.9,8.4,2.95,.82, , , 
10/05/2010,11:14:06,55.6,12.4,3.01,.84, , , 
10/05/2010,11:14:21,43.6,12.9,2.89,.75, , , 
10/05/2010,11:14:36,12.7,9.9,2.82,.68, , , 
10/05/2010,11:14:51,31.5,13.2,3.02,.85, , , 
10/05/2010,11:15:06,32.2,10.1,2.5,.79, , , 
10/05/2010,11:15:21,14.6,4.9,3.07,.77, , , 
10/05/2010,11:15:36,43.7,10.6,2.71,.66, , , 
10/05/2010,11:15:51,33.3,8.6,3.27,.76, , , 
10/05/2010,11:16:06,29.7,10.2,2.98,.76, , , 
10/05/2010,11:16:21,37.3,13.1,3.12,.68, , , 
10/05/2010,11:16:36,17.3,11.9,3.04,.69, , , 
10/05/2010,11:16:51,28.2,11.8,3.56,.71, , , 
10/05/2010,11:17:06,46.2,10.4,2.75,.8, , , 
10/05/2010,11:17:21,55.7,11.9,3.19,.7, , , 
10/05/2010,11:17:36,51.6,10.7,3.18,.81, , , 
10/05/2010,11:17:51,33.3,12.5,3.69,.63, , , 
10/05/2010,11:18:06,40.7,11.5,2.72,.68, , , 
10/05/2010,11:18:21,40.1,18.9,3.22,.72, , , 
10/05/2010,11:18:36,54.9,11.8,3.39,.75, , , 
10/05/2010,11:18:51,22.5,8.4,2.8,.68, , , 
10/05/2010,11:19:06,28.4,12.1,2.59,.68, , , 
10/05/2010,11:19:21,25.8,9,3.99,.8, , , 
10/05/2010,11:19:36,26.2,9.7,2.79,.72, , , 
10/05/2010,11:19:51,31.9,12.7,2.96,.8, , , 
10/05/2010,11:20:06,51.6,14.2,2.76,.68, , , 
10/05/2010,11:20:21,35.6,16,3.07,.75, , , 
10/05/2010,11:20:36,25.7,10.2,3.02,.7, , , 
10/05/2010,11:20:51,91.4,17.5,3.38,.83, , , 
10/05/2010,11:21:06,37.2,15.2,3,.71, , , 
10/05/2010,11:21:21,39.6,12.3,3.04,.74, , , 
10/05/2010,11:21:36,32.6,13,2.94,.8, , , 
10/05/2010,11:21:51,41.6,7.5,2.94,.72, , , 
10/05/2010,11:22:06,27.5,11,2.83,.71, , , 
10/05/2010,11:22:21,26.8,9.4,3.44,.72, , , 
10/05/2010,11:22:36,34.5,10.2,2.7,.72, , , 
10/05/2010,11:22:51,35.8,10.5,2.91,.74, , , 
10/05/2010,11:23:06,25.7,10.9,3.19,.79, , , 
10/05/2010,11:23:21,37.1,9.1,2.58,.73, , , 
10/05/2010,11:23:36,23.6,8.7,3,.71, , , 
10/05/2010,11:23:51,63,8.7,3.2,.85, , , 
10/05/2010,11:24:06,52.6,22.6,2.78,.65, , , 
10/05/2010,11:24:21,36.8,9.1,3.4,.76, , , 
10/05/2010,11:24:36,14.5,11.3,3.22,.74, , , 
10/05/2010,11:24:51,31.9,13.5,2.67,.75, , , 
10/05/2010,11:25:06,22.5,7.6,2.49,.58, , , 
10/05/2010,11:25:21,28.9,10.7,2.97,.71, , , 
10/05/2010,11:25:36,25.1,9.3,2.89,.69, , , 
10/05/2010,11:25:51,47.8,15,3.36,.7, , , 
10/05/2010,11:26:06,9.6,7.8,2.88,.67, , , 
10/05/2010,11:26:21,30.4,11.9,3.4,.72, , , 
10/05/2010,11:26:36,22.6,8.1,3.1,.72, , , 
10/05/2010,11:26:51,24.1,9.5,2.87,.73, , , 
10/05/2010,11:27:06,30,10.6,3.27,.74, , , 
10/05/2010,11:27:21,53,11.1,3.48,.76, , , 
10/05/2010,11:27:36,13.7,10.3,3.46,.71, , , 
10/05/2010,11:27:51,13.9,11.6,3.37,.75, , , 
10/05/2010,11:28:06,23.8,9,3.15,.81, , , 
10/05/2010,11:28:21,48.9,11.2,3.21,.79, , , 
10/05/2010,11:28:36,43,10.5,3.42,.67, , , 
10/05/2010,11:28:51,15.7,11.9,3.18,.73, , , 
10/05/2010,11:29:06,36.2,13.7,3.33,.78, , , 
10/05/2010,11:29:21,14.9,11.7,3.18,.71, , , 
10/05/2010,11:29:36,13.6,10.2,3.21,.79, , , 
10/05/2010,11:29:51,37.1,9.5,3.52,.68, , , 
10/05/2010,11:30:06,53.3,15.8,3.29,.66, , , 
10/05/2010,11:30:21,63.8,18.7,3.05,.73, , , 
10/05/2010,11:30:36,26,9,2.97,.69, , , 
10/05/2010,11:30:51,19.9,6.2,3.15,.68, , , 
10/05/2010,11:31:06,25.3,9.9,3.37,.77, , , 
10/05/2010,11:31:21,11.2,9.5,2.88,.69, , , 
10/05/2010,11:31:36,13.2,9,3.08,.68, , , 
10/05/2010,11:31:51,16.8,13,2.88,.78, , , 
10/05/2010,11:32:06,26.8,8.8,3.58,.68, , , 
10/05/2010,11:32:21,26.7,11.2,3.23,.72, , , 
10/05/2010,11:32:36,25.1,9.6,3.22,.75, , , 
10/05/2010,11:32:51,25,9.8,2.81,.77, , , 
10/05/2010,11:33:06,27,7.3,2.74,.58, , , 
10/05/2010,11:33:21,19,10,3.27,.86, , , 
10/05/2010,11:33:36,32.6,11.9,3.33,.74, , , 
10/05/2010,11:33:51,28.6,12.1,3.25,.73, , , 
10/05/2010,11:34:06,39.5,10.5,3.1,.58, , , 
10/05/2010,11:34:21,19.9,6.2,2.9,.62, , , 
10/05/2010,11:34:36,34.6,13.1,3.2,.7, , , 
10/05/2010,11:34:51,22.6,14.1,3.04,.72, , , 
10/05/2010,11:35:06,25.7,16,3.08,.74, , , 
10/05/2010,11:35:21,41.8,9.3,3.52,.7, , , 
10/05/2010,11:35:36,61,7.3,3.07,.81, , , 
10/05/2010,11:35:51,17.8,13,2.98,.68, , , 
10/05/2010,11:36:06,48.6,8.5,3.2,.65, , , 
10/05/2010,11:36:21,29.4,14.8,3.27,.71, , , 
10/05/2010,11:36:36,33.7,6.5,3.16,.7, , , 
10/05/2010,11:36:51,29.8,11.6,3,.66, , , 
10/05/2010,11:37:06,19.2,11.8,3.04,.74, , , 
10/05/2010,11:37:21,12.5,10,2.82,.72, , , 
10/05/2010,11:37:36,35,10.1,3.04,.62, , , 
10/05/2010,11:37:51,66.8,10.9,2.82,.8, , , 
10/05/2010,11:38:06,32.1,8.8,3.13,.61, , , 
10/05/2010,11:38:21,33.7,8.8,2.71,.72, , , 
10/05/2010,11:38:36,13.1,10.2,2.62,.63, , , 
10/05/2010,11:38:51,61.8,9.9,2.9,.76, , , 
10/05/2010,11:39:06,34,15.8,2.94,.61, , , 
10/05/2010,11:39:21,34.7,21.4,3.3,.66, , , 
10/05/2010,11:39:36,26.9,11.2,3.46,.83, , , 
10/05/2010,11:39:51,33.7,6.8,3.21,.74, , , 
10/05/2010,11:40:06,11.1,9.1,3.52,.73, , , 
10/05/2010,11:40:21,21.9,7.7,2.92,.67, , , 
10/05/2010,11:40:36,17,11.5,2.99,.7, , , 
10/05/2010,11:40:51,29.6,12.1,3.02,.71, , , 
10/05/2010,11:41:06,20.5,6.8,2.98,.75, , , 
10/05/2010,11:41:21,33.7,11.8,3.05,.66, , , 
10/05/2010,11:41:36,8.9,8,2.9,.7, , , 
10/05/2010,11:41:51,50.8,9.5,3.17,.83, , , 
10/05/2010,11:42:06,14.8,12.1,2.95,.75, , , 
10/05/2010,11:42:21,22.6,8,3.2,.68, , , 
10/05/2010,11:42:36,23.6,9,2.77,.73, , , 
10/05/2010,11:42:51,35.9,13.5,3.1,.77, , , 
10/05/2010,11:43:06,10.6,7.9,2.74,.72, , , 
10/05/2010,11:43:21,27.3,10.3,3.02,.65, , , 
10/05/2010,11:43:36,37.1,8.7,2.62,.82, , , 
10/05/2010,11:43:51,31.9,8.2,2.41,.62, , , 
10/05/2010,11:44:06,32.9,6.1,2.9,.74, , , 
10/05/2010,11:44:21,36.6,13,3.4,.84, , , 
10/05/2010,11:44:36,35.3,7.7,3.13,.79, , , 
10/05/2010,11:44:51,37.8,10.2,2.83,.75, , , 
10/05/2010,11:45:06,32.1,14.4,3.42,.66, , , 
10/05/2010,11:45:21,29.9,10.5,3.03,.61, , , 
10/05/2010,11:45:36,57.1,12.8,3.15,.77, , , 
10/05/2010,11:45:51,26.1,10.3,3.19,.66, , , 
10/05/2010,11:46:06,34.6,16.2,3.43,.7, , , 
10/05/2010,11:46:21,9.2,7.1,2.9,.65, , , 
10/05/2010,11:46:36,33.4,9.7,3.04,.63, , , 
10/05/2010,11:46:51,18.7,11.6,2.65,.66, , , 
10/05/2010,11:47:06,5.2,5,2.81,.77, , , 
10/05/2010,11:47:21,42,11.6,2.99,.68, , , 
10/05/2010,11:47:36,25.9,10.5,3.59,.7, , , 
10/05/2010,11:47:51,18.8,11.7,2.77,.7, , , 
10/05/2010,11:48:06,24.6,10,2.85,.71, , , 
10/05/2010,11:48:21,24.8,9.6,3.13,.72, , , 
10/05/2010,11:48:36,32.1,5.6,2.61,.67, , , 
10/05/2010,11:48:51,26.4,10.9,3.05,.68, , , 
10/05/2010,11:49:06,18.8,11.4,2.99,.64, , , 
10/05/2010,11:49:21,26.8,10.7,3.18,.74, , , 
10/05/2010,11:49:36,15.3,10.5,2.91,.65, , , 
10/05/2010,11:49:51,11.5,9.6,2.82,.71, , , 
10/05/2010,11:50:06,34.7,7.5,3.2,.7, , , 
10/05/2010,11:50:21,10.2,8.4,2.91,.63, , , 
10/05/2010,11:50:36,22.9,7.8,2.9,.53, , , 
10/05/2010,11:50:51,12.1,10,3.23,.68, , , 
10/05/2010,11:51:06,28.2,10.2,2.81,.73, , , 
10/05/2010,11:51:21,15.9,9.5,2.95,.73, , , 
10/05/2010,11:51:36,9.2,7.6,3.05,.74, , , 
10/05/2010,11:51:51,39.4,7.9,3.25,.78, , , 
10/05/2010,11:52:06,10.4,8.6,2.64,.73, , , 
10/05/2010,11:52:21,12.4,7.1,2.93,.62, , , 
10/05/2010,11:52:36,10.9,8.5,2.3,.67, , , 
10/05/2010,11:52:51,33.7,9.9,2.98,.64, , , 
10/05/2010,11:53:06,18.1,9.5,3.03,.65, , , 
10/05/2010,11:53:21,24.6,9.6,3.16,.72, , , 
10/05/2010,11:53:36,18.4,13.6,2.86,.7, , , 
10/05/2010,11:53:51,15.1,7.8,2.95,.75, , , 
10/05/2010,11:54:06,5.5,5.2,2.73,.65, , , 
10/05/2010,11:54:21,18.4,5.1,2.63,.65, , , 
10/05/2010,11:54:36,14.9,11.1,2.34,.66, , , 
10/05/2010,11:54:51,6.8,6,2.87,.64, , , 
10/05/2010,11:55:06,13.5,9.2,2.59,.68, , , 
10/05/2010,11:55:21,20.5,7.3,2.84,.69, , , 
10/05/2010,11:55:36,19,12.9,3.49,.68, , , 
10/05/2010,11:55:51,18.9,7.1,2.72,.7, , , 
10/05/2010,11:56:06,8.8,7.5,3.04,.75, , , 
10/05/2010,11:56:21,7.4,6.3,2.86,.57, , , 
10/05/2010,11:56:36,33.7,7.4,2.86,.64, , , 
10/05/2010,11:56:51,18,6.4,2.53,.64, , , 
10/05/2010,11:57:06,24.2,14.6,2.92,.67, , , 
10/05/2010,11:57:21,11.5,8.7,2.71,.71, , , 
10/05/2010,11:57:36,21.7,7,2.52,.73, , , 
10/05/2010,11:57:51,38.6,10.7,3.35,.67, , , 
10/05/2010,11:58:06,10.1,6.5,3.18,.64, , , 
10/05/2010,11:58:21,6.6,6.2,2.74,.76, , , 
10/05/2010,11:58:36,36,12.2,3.14,.67, , , 
10/05/2010,11:58:51,13.6,9.8,2.75,.67, , , 
10/05/2010,11:59:06,7.5,6.5,3.04,.77, , , 
10/05/2010,11:59:21,32.2,10.3,3.01,.62, , , 
10/05/2010,11:59:36,60.4,7.3,2.86,.65, , , 
10/05/2010,11:59:51,29,10.8,2.8,.67, , , 
10/05/2010,12:00:06,24.8,9.6,3.08,.69, , , 
10/05/2010,12:00:21,27.8,10.9,3.08,.65, , , 
10/05/2010,12:00:36,11.2,8.5,3.13,.67, , , 
10/05/2010,12:00:51,50.3,9.2,3.66,.63, , , 
10/05/2010,12:01:06,46,11.1,3.23,.76, , , 
10/05/2010,12:01:21,16.6,12.9,3,.75, , , 
10/05/2010,12:01:36,46.5,17.7,3.65,.7, , , 
10/05/2010,12:01:51,110,22.6,3.72,.64, , , 
10/05/2010,12:02:06,107.8,30.3,3.2,.66, , , 
10/05/2010,12:02:21,124.2,20.6,3.49,.81, , , 
10/05/2010,12:02:36,102.1,21.9,3.88,.84, , , 
10/05/2010,12:02:51,74.3,15,3.46,.77, , , 
10/05/2010,12:03:06,107.1,19.4,3.29,.7, , , 
10/05/2010,12:03:21,72.3,12.8,3.58,.73, , , 
10/05/2010,12:03:36,34.2,15.1,2.78,.69, , , 
10/05/2010,12:03:51,95.7,20.3,2.65,.67, , , 
10/05/2010,12:04:06,30.9,10.7,3.09,.73, , , 
10/05/2010,12:04:21,32.3,13.3,3.52,.69, , , 
10/05/2010,12:04:36,21.7,8,3.53,.79, , , 
10/05/2010,12:04:51,55.9,16.2,3.01,.65, , , 
10/05/2010,12:05:06,23.7,8.9,3.29,.71, , , 
10/05/2010,12:05:21,46.4,15.3,3.01,.74, , , 
10/05/2010,12:05:36,55.8,11.5,3.69,.81, , , 
10/05/2010,12:05:51,27,11.2,3.37,.75, , , 
10/05/2010,12:06:06,80.2,12.5,3.08,.69, , , 
10/05/2010,12:06:21,39.2,10,3.18,.76, , , 
10/05/2010,12:06:36,12.8,10.7,3.04,.61, , , 
10/05/2010,12:06:51,22.1,14.2,3.34,.8, , , 
10/05/2010,12:07:06,19,14.1,2.99,.66, , , 
10/05/2010,12:07:21,62.2,8.6,3.28,.75, , , 
10/05/2010,12:07:36,21.7,16.8,2.98,.62, , , 
10/05/2010,12:07:51,55.9,12.1,3.46,.76, , , 
10/05/2010,12:08:06,21.3,11.3,3.1,.69, , , 
10/05/2010,12:08:21,19.9,6.3,3.34,.65, , , 
10/05/2010,12:08:36,42.9,14.6,3.21,.71, , , 
10/05/2010,12:08:51,40.6,16.4,3.03,.83, , , 
10/05/2010,12:09:06,12,9.3,3.97,.73, , , 
10/05/2010,12:09:21,21.5,8.8,2.89,.67, , , 
10/05/2010,12:09:36,51.2,12.2,2.78,.67, , , 
10/05/2010,12:09:51,48.4,13.9,3.31,.68, , , 
10/05/2010,12:10:06,25.4,8.6,3.33,.71, , , 
10/05/2010,12:10:21,41.6,11.8,2.84,.62, , , 
10/05/2010,12:10:36,22.2,10.1,2.81,.71, , , 
10/05/2010,12:10:51,22.2,12,3.18,.79, , , 
10/05/2010,12:11:06,26.6,10.8,2.79,.75, , , 
10/05/2010,12:11:21,34.1,13.6,3.54,.71, , , 
10/05/2010,12:11:36,52.9,10.7,3.2,.75, , , 
10/05/2010,12:11:51,49.4,14.7,3.27,.75, , , 
10/05/2010,12:12:06,34.1,10.3,2.74,.68, , , 
10/05/2010,12:12:21,13.7,8.1,2.96,.79, , , 
10/05/2010,12:12:36,10.5,9.1,3.36,.55, , , 
10/05/2010,12:12:51,29.9,13.9,2.96,.6, , , 
10/05/2010,12:13:06,11.5,9.8,3.08,.73, , , 
10/05/2010,12:13:21,12.7,9.5,2.92,.72, , , 
10/05/2010,12:13:36,21.5,10.8,3.31,.69, , , 
10/05/2010,12:13:51,64.2,12.8,2.69,.67, , , 
10/05/2010,12:14:06,47.5,16.9,3.1,.61, , , 
10/05/2010,12:14:21,43.7,14.1,3.11,.72, , , 
10/05/2010,12:14:36,26.6,10.3,3.28,.68, , , 
10/05/2010,12:14:51,45.8,11.7,2.88,.71, , , 
10/05/2010,12:15:06,39,10.1,2.93,.64, , , 
10/05/2010,12:15:21,40.9,11.3,3.12,.65, , , 
10/05/2010,12:15:36,12.3,9.3,2.93,.7, , , 
10/05/2010,12:15:51,16.8,12.5,2.78,.65, , , 
10/05/2010,12:16:06,23.3,9.8,3.22,.81, , , 
10/05/2010,12:16:21,33.5,9.7,3.54,.67, , , 
10/05/2010,12:16:36,27.9,10.6,3.27,.66, , , 
10/05/2010,12:16:51,38,10.3,3.04,.58, , , 
10/05/2010,12:17:06,30.6,6.1,3,.72, , , 
10/05/2010,12:17:21,14.7,10.3,3.31,.74, , , 
10/05/2010,12:17:36,16.3,12.6,3.49,.9, , , 
10/05/2010,12:17:51,27.9,10.6,3.11,.8, , , 
10/05/2010,12:18:06,8.8,7.6,2.41,.65, , , 
10/05/2010,12:18:21,10.8,9.2,3.07,.74, , , 
10/05/2010,12:18:36,29.1,12.9,3.62,.74, , , 
10/05/2010,12:18:51,15.8,11.3,2.73,.69, , , 
10/05/2010,12:19:06,44.7,11.5,2.88,.66, , , 
10/05/2010,12:19:21,26.9,11.6,3.32,.65, , , 
10/05/2010,12:19:36,13.4,10.3,3.04,.7, , , 
10/05/2010,12:19:51,15.3,10.2,2.73,.72, , , 
10/05/2010,12:20:06,17.3,11.8,3.11,.73, , , 
10/05/2010,12:20:21,20.4,6.5,2.52,.63, , , 
10/05/2010,12:20:36,40.4,10.9,3,.8, , , 
10/05/2010,12:20:51,41,10.1,3.11,.67, , , 
10/05/2010,12:21:06,16.4,11.6,3.27,.62, , , 
10/05/2010,12:21:21,49.4,8.6,2.85,.62, , , 
10/05/2010,12:21:36,11.6,8.6,2.99,.7, , , 
10/05/2010,12:21:51,20.9,13.1,2.52,.66, , , 
10/05/2010,12:22:06,12.3,8.5,3.3,.6, , , 
10/05/2010,12:22:21,24.3,7.1,3.35,.77, , , 
10/05/2010,12:22:36,20.7,7.4,2.77,.64, , , 
10/05/2010,12:22:51,21,7.2,3.51,.71, , , 
10/05/2010,12:23:06,23.4,13.4,2.56,.65, , , 
10/05/2010,12:23:21,12.9,8.4,3.06,.66, , , 
10/05/2010,12:23:36,15,11.3,3.03,.7, , , 
10/05/2010,12:23:51,51.7,10.7,3.7,.72, , , 
10/05/2010,12:24:06,19.9,13,2.96,.64, , , 
10/05/2010,12:24:21,37.2,9.2,2.97,.67, , , 
10/05/2010,12:24:36,19.8,12.2,3.05,.65, , , 
10/05/2010,12:24:51,14.5,8.6,3.22,.74, , , 
10/05/2010,12:25:06,24.7,9.6,3.41,.74, , , 
10/05/2010,12:25:21,11.5,9.4,2.99,.76, , , 
10/05/2010,12:25:36,6.8,6.4,2.83,.65, , , 
10/05/2010,12:25:51,18.4,12.8,3.05,.69, , , 
10/05/2010,12:26:06,41.6,14.1,3.2,.72, , , 
