TimeStamp,time,totalPM,PM10,PM2.5,PM1,particles_A,P,particles
20/05/2010,10:04:02,35.7,19.2,6.61,2.22, , , 
20/05/2010,10:04:17,24.2,19.9,6.33,2.06, , , 
20/05/2010,10:04:32,46.5,20,6.01,2.2, , , 
20/05/2010,10:04:47,41.1,27.1,6.84,2.26, , , 
20/05/2010,10:05:02,37.5,17.2,7.33,2.46, , , 
20/05/2010,10:05:17,58.2,28.7,7.36,2.32, , , 
20/05/2010,10:05:32,63.2,23,6.98,2.24, , , 
20/05/2010,10:05:47,38.9,21.3,6.38,2.23, , , 
20/05/2010,10:06:02,21,18.1,6.81,2.11, , , 
20/05/2010,10:06:17,38.7,19.8,6.69,2.21, , , 
20/05/2010,10:06:32,50.6,25.1,7.37,2.31, , , 
20/05/2010,10:06:47,45.6,23.7,7.04,2.32, , , 
20/05/2010,10:07:02,23.9,19.3,6.45,2.16, , , 
20/05/2010,10:07:17,44.5,16.3,6.55,2.15, , , 
20/05/2010,10:07:32,34.6,23.3,5.98,2.02, , , 
20/05/2010,10:07:47,51.1,19.4,6.4,2.25, , , 
20/05/2010,10:08:02,31.5,23.3,7.38,2.46, , , 
20/05/2010,10:08:17,30.1,20.9,6.7,2.45, , , 
20/05/2010,10:08:32,40.9,21,7.09,2.4, , , 
20/05/2010,10:08:47,26.5,20.5,6.14,2.09, , , 
20/05/2010,10:09:02,70.3,17.4,6.45,2.08, , , 
20/05/2010,10:09:17,20.5,17.5,7.05,2.31, , , 
20/05/2010,10:09:32,47.6,25.4,6.51,2.13, , , 
20/05/2010,10:09:47,49.1,22.7,6.46,2.2, , , 
20/05/2010,10:10:02,35.1,26.5,6.64,2.37, , , 
20/05/2010,10:10:17,49.9,16.3,6.35,2.2, , , 
20/05/2010,10:10:32,42.8,25.1,5.97,2.15, , , 
20/05/2010,10:10:47,70.7,24.6,6.38,2.27, , , 
20/05/2010,10:11:02,36.4,24.1,6.61,2.18, , , 
20/05/2010,10:11:17,18.2,15.8,6.79,2.46, , , 
20/05/2010,10:11:32,35.4,22.6,6.42,2.17, , , 
20/05/2010,10:11:47,25.8,21.2,6.45,2.19, , , 
20/05/2010,10:12:02,27.4,16.5,6.76,2.24, , , 
20/05/2010,10:12:17,17.2,15.8,6.77,2.27, , , 
20/05/2010,10:12:32,33.6,17.8,7.48,2.38, , , 
20/05/2010,10:12:47,53.9,22.8,6.9,2.32, , , 
20/05/2010,10:13:02,28.6,21,7.21,2.22, , , 
20/05/2010,10:13:17,27.6,20.5,6.87,2.37, , , 
20/05/2010,10:13:32,37.3,19.9,6.85,2.25, , , 
20/05/2010,10:13:47,32.7,20.1,6.44,2.36, , , 
20/05/2010,10:14:02,35.2,18.8,6.74,2.37, , , 
20/05/2010,10:14:17,66.4,22.7,7.05,2.15, , , 
20/05/2010,10:14:32,41.8,27.6,7.13,2.31, , , 
20/05/2010,10:14:47,47.9,21.7,6.46,2.4, , , 
20/05/2010,10:15:02,22.3,16.3,7,2.28, , , 
20/05/2010,10:15:17,23,16.6,6.45,2.15, , , 
20/05/2010,10:15:32,43,20.6,6.38,2.12, , , 
20/05/2010,10:15:47,40,21.7,6.57,2.19, , , 
20/05/2010,10:16:02,32.3,19,6.84,2.33, , , 
20/05/2010,10:16:17,19.7,16.7,6.5,2.34, , , 
20/05/2010,10:16:32,26.1,20.4,6.44,2.21, , , 
20/05/2010,10:16:47,17.8,15.5,6.62,2.3, , , 
20/05/2010,10:17:02,30.3,24.1,7.35,2.28, , , 
20/05/2010,10:17:17,33.8,18.1,7.3,2.21, , , 
20/05/2010,10:17:32,38.8,23.6,6.69,2.46, , , 
20/05/2010,10:17:47,32.3,16.6,7.48,2.5, , , 
20/05/2010,10:18:02,27.6,22.6,7.56,2.38, , , 
20/05/2010,10:18:17,60.2,24.4,6.45,2.04, , , 
20/05/2010,10:18:32,62.1,26.1,6.5,2.32, , , 
20/05/2010,10:18:47,69.2,28.6,6.74,2.3, , , 
20/05/2010,10:19:02,48.7,26.5,6.58,2.11, , , 
20/05/2010,10:19:17,31.9,16.8,6.4,2.45, , , 
20/05/2010,10:19:32,22.4,17.9,7.34,2.28, , , 
20/05/2010,10:19:47,22.6,19.7,6.79,2.28, , , 
20/05/2010,10:20:02,53.4,13,6.65,2.51, , , 
20/05/2010,10:20:17,68.2,30.2,6.87,2.15, , , 
20/05/2010,10:20:32,31.4,22.9,6.95,2.37, , , 
20/05/2010,10:20:47,39.5,20.5,7.3,2.39, , , 
20/05/2010,10:21:02,28.1,19.9,6.58,2.3, , , 
20/05/2010,10:21:17,66.5,18.2,6.68,2.28, , , 
20/05/2010,10:21:32,49.1,21.7,6.53,2.38, , , 
20/05/2010,10:21:47,51.2,20.3,7.32,2.4, , , 
20/05/2010,10:22:02,40.2,29.2,7.32,2.57, , , 
20/05/2010,10:22:17,44.2,28.7,7.11,2.35, , , 
20/05/2010,10:22:32,97.7,25.1,6.8,2.27, , , 
20/05/2010,10:22:47,75.7,28.4,7.36,2.45, , , 
20/05/2010,10:23:02,53.1,18.7,6.63,2.14, , , 
20/05/2010,10:23:17,27,20.1,6.64,2.44, , , 
20/05/2010,10:23:32,21.1,17.6,7.45,2.45, , , 
20/05/2010,10:23:47,27.7,19.1,6.89,2.58, , , 
20/05/2010,10:24:02,70.7,19.8,6.42,2.34, , , 
20/05/2010,10:24:17,49.5,15.8,7.19,2.25, , , 
20/05/2010,10:24:32,33.7,21.8,7.11,2.46, , , 
20/05/2010,10:24:47,38.2,18.7,6.88,2.33, , , 
20/05/2010,10:25:02,39.4,20.2,7.38,2.38, , , 
20/05/2010,10:25:17,49.2,27,6.46,2.22, , , 
20/05/2010,10:25:32,36.3,18.8,6.49,2.26, , , 
20/05/2010,10:25:47,44.8,18.4,6.88,2.4, , , 
20/05/2010,10:26:02,61.9,26.4,7.97,2.27, , , 
20/05/2010,10:26:17,31.9,19.2,7.28,2.62, , , 
20/05/2010,10:26:32,32.7,22.7,6.84,2.25, , , 
20/05/2010,10:26:47,33.6,17.3,5.94,2.06, , , 
20/05/2010,10:27:02,41.5,23,7.47,2.18, , , 
20/05/2010,10:27:17,35.1,17,7.28,2.56, , , 
20/05/2010,10:27:32,58.5,30.7,7.06,2.49, , , 
20/05/2010,10:27:47,52.7,25.2,7.03,2.37, , , 
20/05/2010,10:28:02,26.9,21.4,7.27,2.34, , , 
20/05/2010,10:28:17,35.2,20.8,6.9,2.34, , , 
20/05/2010,10:28:32,29.7,15.8,7.06,2.53, , , 
20/05/2010,10:28:47,38.8,28.3,6.97,2.31, , , 
20/05/2010,10:29:02,43.6,20.1,6.84,2.42, , , 
20/05/2010,10:29:17,17.6,15.3,7.17,2.54, , , 
20/05/2010,10:29:32,39.9,21.6,6.72,2.15, , , 
20/05/2010,10:29:47,31.9,16.6,7.1,2.45, , , 
20/05/2010,10:30:02,35.7,18.5,7.07,2.24, , , 
20/05/2010,10:30:17,37.4,26.1,6.77,2.5, , , 
20/05/2010,10:30:32,32.8,25.6,7.12,2.47, , , 
20/05/2010,10:30:47,45.4,25.3,7.62,2.37, , , 
20/05/2010,10:31:02,51.6,20.6,6.64,2.11, , , 
20/05/2010,10:31:17,42.7,15.6,7.15,2.38, , , 
20/05/2010,10:31:32,21.9,18.1,6.77,2.26, , , 
20/05/2010,10:31:47,34.3,21.7,6.69,2.28, , , 
20/05/2010,10:32:02,46,23,7.39,2.39, , , 
20/05/2010,10:32:17,46.4,19.8,6.49,2.29, , , 
20/05/2010,10:32:32,53.7,21.6,7.41,2.37, , , 
20/05/2010,10:32:47,25.4,20.7,6.99,2.25, , , 
20/05/2010,10:33:02,29.8,24.8,6.96,2.35, , , 
20/05/2010,10:33:17,24.2,20.7,7.34,2.44, , , 
20/05/2010,10:33:32,25.7,20.4,7.36,2.21, , , 
20/05/2010,10:33:47,46,21.6,6.6,2.49, , , 
20/05/2010,10:34:02,42.3,28.5,7.25,2.5, , , 
20/05/2010,10:34:17,55.1,25.8,7.03,2.27, , , 
20/05/2010,10:34:32,32.4,24.1,7.21,2.37, , , 
20/05/2010,10:34:47,37.8,19.9,6.61,2.26, , , 
20/05/2010,10:35:02,39.8,22.1,6.89,2.15, , , 
20/05/2010,10:35:17,30.5,16,7.26,2.4, , , 
20/05/2010,10:35:32,23,19.2,7.22,2.4, , , 
20/05/2010,10:35:47,35.5,19.2,6.39,2.22, , , 
20/05/2010,10:36:02,34.4,25.4,6.97,2.21, , , 
20/05/2010,10:36:17,32.5,25.2,7.25,2.36, , , 
20/05/2010,10:36:32,37.8,18.8,7.38,2.45, , , 
20/05/2010,10:36:47,22,19,6.55,2.23, , , 
20/05/2010,10:37:02,49,22.5,6.48,2.31, , , 
20/05/2010,10:37:17,32.7,17.1,6.81,2.37, , , 
20/05/2010,10:37:32,36.5,20.2,6.97,2.29, , , 
20/05/2010,10:37:47,20.5,17.8,6.66,2.39, , , 
20/05/2010,10:38:02,26.5,21.2,7.54,2.33, , , 
20/05/2010,10:38:17,63.4,24,7.08,2.21, , , 
20/05/2010,10:38:32,59.7,20.3,7.11,2.37, , , 
20/05/2010,10:38:47,19.6,16.7,6.26,2.19, , , 
20/05/2010,10:39:02,28.9,17.8,6.63,2.4, , , 
20/05/2010,10:39:17,44.7,22.1,7.3,2.3, , , 
20/05/2010,10:39:32,28.1,19.3,7.5,2.32, , , 
20/05/2010,10:39:47,33.1,21.7,6.55,2.23, , , 
20/05/2010,10:40:02,17.7,15.7,6.74,2.27, , , 
20/05/2010,10:40:17,35.5,24.7,7.13,2.17, , , 
20/05/2010,10:40:32,32.6,20.4,7.33,2.29, , , 
20/05/2010,10:40:47,30.9,16.1,6.78,2.12, , , 
20/05/2010,10:41:02,49,24.5,6.73,2.2, , , 
20/05/2010,10:41:17,45.2,18.4,6.28,2.2, , , 
20/05/2010,10:41:32,51.5,19.6,7.17,2.3, , , 
20/05/2010,10:41:47,44.4,20.1,6.5,2.32, , , 
20/05/2010,10:42:02,54,28.4,7.52,2.64, , , 
20/05/2010,10:42:17,27.5,21.7,7.2,2.12, , , 
20/05/2010,10:42:32,25.2,19.7,6.91,2.26, , , 
20/05/2010,10:42:47,40.8,22.8,7.1,2.51, , , 
20/05/2010,10:43:02,40.1,22.6,6.95,2.29, , , 
20/05/2010,10:43:17,38.2,24.2,7.03,2.29, , , 
20/05/2010,10:43:32,56.6,28.7,6.97,2.34, , , 
20/05/2010,10:43:47,24,18.9,7.41,2.23, , , 
20/05/2010,10:44:02,66.5,22.1,7.57,2.4, , , 
20/05/2010,10:44:17,14.4,13.3,6.2,2.02, , , 
20/05/2010,10:44:32,51.6,19.9,6.74,2.28, , , 
20/05/2010,10:44:47,30.9,22.9,6.31,2.33, , , 
20/05/2010,10:45:02,23.3,20,6.52,2.33, , , 
20/05/2010,10:45:17,41.3,26.8,7.56,2.51, , , 
20/05/2010,10:45:32,36.4,19.3,6.43,2.25, , , 
20/05/2010,10:45:47,38.4,20.7,7,2.39, , , 
20/05/2010,10:46:02,41.4,24.1,7.59,2.33, , , 
20/05/2010,10:46:17,30.4,23.8,6.96,2.26, , , 
20/05/2010,10:46:32,20.4,18,7.53,2.42, , , 
20/05/2010,10:46:47,35.4,24.1,7.07,2.35, , , 
20/05/2010,10:47:02,49.7,17.9,6.86,2.48, , , 
20/05/2010,10:47:17,52.2,29.2,7.57,2.44, , , 
20/05/2010,10:47:32,19.2,15.9,7.03,2.34, , , 
20/05/2010,10:47:47,29.7,21.8,7.25,2.13, , , 
20/05/2010,10:48:02,31.7,20.4,7.13,2.25, , , 
20/05/2010,10:48:17,25.7,19.3,6.93,2.31, , , 
20/05/2010,10:48:32,39.9,22.1,6.91,2.36, , , 
20/05/2010,10:48:47,72.6,17.9,7.08,2.32, , , 
20/05/2010,10:49:02,28,22.7,6.7,2.28, , , 
20/05/2010,10:49:17,40.6,28.9,6.37,2.45, , , 
20/05/2010,10:49:32,54.2,29.8,7.6,2.35, , , 
20/05/2010,10:49:47,24.7,20.3,7.33,2.31, , , 
20/05/2010,10:50:02,55.1,22.5,7.54,2.45, , , 
20/05/2010,10:50:17,56.2,20.6,6.79,2.06, , , 
20/05/2010,10:50:32,16.9,15.3,7.33,2.32, , , 
20/05/2010,10:50:47,22.1,19.6,7.3,2.31, , , 
20/05/2010,10:51:02,32.1,16.6,7.41,2.4, , , 
20/05/2010,10:51:17,53.8,22.5,7.31,2.44, , , 
20/05/2010,10:51:32,67.8,21.5,6.99,2.34, , , 
20/05/2010,10:51:47,35,27.3,6.99,2.33, , , 
20/05/2010,10:52:02,35.6,22.2,7.24,2.25, , , 
20/05/2010,10:52:17,19,16,6.51,2.31, , , 
20/05/2010,10:52:32,19,16.8,7.26,2.3, , , 
20/05/2010,10:52:47,44.6,31.5,6.59,2.23, , , 
20/05/2010,10:53:02,57.6,19.8,7.13,2.18, , , 
20/05/2010,10:53:17,55.2,21.3,6.4,2.17, , , 
20/05/2010,10:53:32,22.1,18.6,6.43,2.31, , , 
20/05/2010,10:53:47,25.4,21.4,6.83,2.41, , , 
20/05/2010,10:54:02,28.8,21.7,6.46,2.23, , , 
20/05/2010,10:54:17,23.6,18.7,6.68,2.41, , , 
20/05/2010,10:54:32,62.5,25.9,6.81,2.48, , , 
20/05/2010,10:54:47,37.5,20.4,7.11,2.47, , , 
20/05/2010,10:55:02,37.1,19,7.04,2.36, , , 
20/05/2010,10:55:17,21.3,19.1,7.11,2.69, , , 
20/05/2010,10:55:32,34.6,18.5,7.41,2.42, , , 
20/05/2010,10:55:47,35,25.7,7.34,2.4, , , 
20/05/2010,10:56:02,26,19.2,7.27,2.39, , , 
20/05/2010,10:56:17,56,24,6.55,2.31, , , 
20/05/2010,10:56:32,32.2,16.7,6.82,2.24, , , 
20/05/2010,10:56:47,42.5,20.3,6.67,2.3, , , 
20/05/2010,10:57:02,37.8,25.4,7.05,2.38, , , 
20/05/2010,10:57:17,33.4,24.9,7.49,2.39, , , 
20/05/2010,10:57:32,46.5,21.8,7.38,2.31, , , 
20/05/2010,10:57:47,40.6,21.9,6.89,2.43, , , 
20/05/2010,10:58:02,51.6,18.7,6.66,2.18, , , 
20/05/2010,10:58:17,22.1,18.1,6.82,2.43, , , 
20/05/2010,10:58:32,30.7,21.8,7.4,2.46, , , 
20/05/2010,10:58:47,40.7,27.9,6.61,2.31, , , 
20/05/2010,10:59:02,60.6,17.3,6.22,2.29, , , 
20/05/2010,10:59:17,19.2,16.1,7.69,2.39, , , 
20/05/2010,10:59:32,34.1,23.6,7.41,2.42, , , 
20/05/2010,10:59:47,27.9,21.1,7.24,2.28, , , 
20/05/2010,11:00:02,44.9,22.9,7.01,2.38, , , 
20/05/2010,11:00:17,42,21.8,6.44,2.16, , , 
20/05/2010,11:00:32,76.2,26.3,7.18,2.39, , , 
20/05/2010,11:00:47,55.5,28.3,7.71,2.45, , , 
20/05/2010,11:01:02,18.8,16.8,7.18,2.27, , , 
20/05/2010,11:01:17,43.7,24.2,7.73,2.52, , , 
20/05/2010,11:01:32,47.6,18,6.77,2.31, , , 
20/05/2010,11:01:47,67.4,21.3,7.21,2.42, , , 
20/05/2010,11:02:02,31,23.1,7.41,2.33, , , 
20/05/2010,11:02:17,70.1,23,7.44,2.4, , , 
20/05/2010,11:02:32,47.7,25.5,7.91,2.38, , , 
20/05/2010,11:02:47,50.4,23,7.47,2.3, , , 
20/05/2010,11:03:02,58.8,28.4,6.73,2.39, , , 
20/05/2010,11:03:17,31.4,23,7.33,2.36, , , 
20/05/2010,11:03:32,44.4,19.2,7.36,2.3, , , 
20/05/2010,11:03:47,79.6,21.7,7.28,2.39, , , 
20/05/2010,11:04:02,55.1,28,6.84,2.33, , , 
20/05/2010,11:04:17,42.4,21.9,6.94,2.3, , , 
20/05/2010,11:04:32,35.4,25.9,7.31,2.35, , , 
20/05/2010,11:04:47,99.6,25.1,7.72,2.43, , , 
20/05/2010,11:05:02,48.3,22,6.53,2.38, , , 
20/05/2010,11:05:17,45.9,23.3,7.32,2.2, , , 
20/05/2010,11:05:32,32.5,16.6,6.76,2.42, , , 
20/05/2010,11:05:47,46.1,23,7.39,2.45, , , 
20/05/2010,11:06:02,49.2,26.8,7.52,2.29, , , 
20/05/2010,11:06:17,39.1,20.3,7.4,2.31, , , 
20/05/2010,11:06:32,47.8,25.2,6.98,2.09, , , 
20/05/2010,11:06:47,44.8,27.8,7.03,2.27, , , 
20/05/2010,11:07:02,62.2,27.1,7.2,2.46, , , 
20/05/2010,11:07:17,58.2,31.1,6.88,2.29, , , 
20/05/2010,11:07:32,71.6,25.3,6.88,2.24, , , 
20/05/2010,11:07:47,52.2,34.5,7.37,2.43, , , 
20/05/2010,11:08:02,36.6,26.1,6.61,2.33, , , 
20/05/2010,11:08:17,45.8,28,6.91,2.33, , , 
20/05/2010,11:08:32,67.7,23,7.49,2.39, , , 
20/05/2010,11:08:47,31.5,25.9,7.23,2.26, , , 
20/05/2010,11:09:02,30.1,25.6,7.28,2.59, , , 
20/05/2010,11:09:17,41.7,21.4,7.59,2.38, , , 
20/05/2010,11:09:32,64.5,30.7,7.42,2.38, , , 
20/05/2010,11:09:47,28,21,6.41,2.25, , , 
20/05/2010,11:10:02,42.1,17.8,6.36,2.2, , , 
20/05/2010,11:10:17,25.5,20.4,6.51,2.16, , , 
20/05/2010,11:10:32,38.8,19.2,6.43,2.27, , , 
20/05/2010,11:10:47,54.3,21.6,7.47,2.49, , , 
20/05/2010,11:11:02,29.3,20.8,6.61,2.29, , , 
20/05/2010,11:11:17,39.5,22.9,7.25,2.33, , , 
20/05/2010,11:11:32,29.9,23,6.82,2.28, , , 
20/05/2010,11:11:47,33.6,25.7,6.74,2.29, , , 
20/05/2010,11:12:02,28.1,20.4,7.03,2.37, , , 
20/05/2010,11:12:17,33.1,26.8,7.04,2.24, , , 
20/05/2010,11:12:32,38.6,26.3,7.43,2.2, , , 
20/05/2010,11:12:47,43.7,19.4,6.81,2.31, , , 
20/05/2010,11:13:02,45.6,24.1,6.84,2.22, , , 
20/05/2010,11:13:17,28.5,22.3,6.31,2.21, , , 
20/05/2010,11:13:32,59.7,31.1,6.91,2.21, , , 
20/05/2010,11:13:47,32.6,22.5,6.77,2.19, , , 
20/05/2010,11:14:02,26.1,21.4,6.9,2.21, , , 
20/05/2010,11:14:17,40.6,22.9,7.68,2.35, , , 
20/05/2010,11:14:32,37.2,24.9,7.19,2.16, , , 
20/05/2010,11:14:47,27.5,21.8,7.7,2.37, , , 
20/05/2010,11:15:02,38.6,25.2,6.2,2.17, , , 
20/05/2010,11:15:17,40.6,28.1,6.48,2.18, , , 
20/05/2010,11:15:32,28.8,19.5,6.36,2.11, , , 
20/05/2010,11:15:47,54.8,26.1,7.07,2.27, , , 
20/05/2010,11:16:02,52.1,27.4,7.42,2.42, , , 
20/05/2010,11:16:17,29.9,21.8,6.51,2.1, , , 
20/05/2010,11:16:32,35.2,17.8,7.08,2.13, , , 
20/05/2010,11:16:47,40.3,21.3,6.78,2.28, , , 
20/05/2010,11:17:02,28,22.4,6.74,2.13, , , 
20/05/2010,11:17:17,30.7,22.1,6.87,2.09, , , 
20/05/2010,11:17:32,34.2,26,6.66,2.34, , , 
20/05/2010,11:17:47,33.2,19.6,6.33,2.18, , , 
20/05/2010,11:18:02,35.3,18.5,6.93,2.29, , , 
20/05/2010,11:18:17,28.2,23.4,6.7,2.22, , , 
20/05/2010,11:18:32,62.2,27.8,7.21,2.27, , , 
20/05/2010,11:18:47,62.5,23.1,6.99,1.99, , , 
20/05/2010,11:19:02,17.1,14.6,6.59,2.27, , , 
20/05/2010,11:19:17,28.1,22.2,6.59,1.99, , , 
20/05/2010,11:19:32,36.7,18.5,6.47,2.13, , , 
20/05/2010,11:19:47,25.3,19.9,6.82,2.3, , , 
20/05/2010,11:20:02,28.4,21.2,7.1,2.22, , , 
20/05/2010,11:20:17,56.5,19.1,6.67,2.25, , , 
20/05/2010,11:20:32,35.6,18.4,7.11,2.15, , , 
20/05/2010,11:20:47,71.5,28.6,6.2,2.02, , , 
20/05/2010,11:21:02,54.8,35.4,6.94,2.16, , , 
20/05/2010,11:21:17,39.9,24.5,6.82,2.24, , , 
20/05/2010,11:21:32,26.2,21.2,6.67,2.01, , , 
20/05/2010,11:21:47,68.1,19.7,6.45,2.09, , , 
20/05/2010,11:22:02,33.5,24.6,6.5,2.19, , , 
20/05/2010,11:22:17,51.2,24.8,6.29,2.17, , , 
20/05/2010,11:22:32,58.3,14.6,6.63,2.19, , , 
20/05/2010,11:22:47,53.5,27.2,6.81,2.11, , , 
20/05/2010,11:23:02,23.5,19.8,6.71,2.13, , , 
20/05/2010,11:23:17,43.4,24.7,7.05,2.28, , , 
20/05/2010,11:23:32,44.9,22.9,6.37,2.22, , , 
20/05/2010,11:23:47,24,20,6.37,2.16, , , 
20/05/2010,11:24:02,32.3,24.2,6.94,2.28, , , 
20/05/2010,11:24:17,54.1,20.1,6.58,2.26, , , 
20/05/2010,11:24:32,52.2,25.1,6.58,2.31, , , 
20/05/2010,11:24:47,42.3,23.7,6.72,2.1, , , 
20/05/2010,11:25:02,55.1,26.6,7.2,2.22, , , 
20/05/2010,11:25:17,70.1,25.5,6.69,2.16, , , 
20/05/2010,11:25:32,41.9,28,6.43,2.11, , , 
20/05/2010,11:25:47,42.7,15.1,6.69,2.05, , , 
20/05/2010,11:26:02,61.7,27.8,7.38,2.39, , , 
20/05/2010,11:26:17,79.3,27.6,6.43,2.17, , , 
20/05/2010,11:26:32,73,27,6.38,2.21, , , 
20/05/2010,11:26:47,61.6,24.5,6.87,2.28, , , 
20/05/2010,11:27:02,50.2,23.3,6.44,2.33, , , 
20/05/2010,11:27:17,60.2,18.4,7.16,2.19, , , 
20/05/2010,11:27:32,67.7,27.7,6.39,1.99, , , 
20/05/2010,11:27:47,72.5,30.8,6.86,2.15, , , 
20/05/2010,11:28:02,37.3,26.6,6.67,2.26, , , 
20/05/2010,11:28:17,43,21.4,6.84,2.19, , , 
20/05/2010,11:28:32,52.2,23.3,6.42,2.04, , , 
20/05/2010,11:28:47,51,33.1,6.07,2.05, , , 
20/05/2010,11:29:02,46.7,29.1,6.36,2.24, , , 
20/05/2010,11:29:17,71.4,25.3,6.71,2.01, , , 
20/05/2010,11:29:32,68.1,25.6,6.94,2.01, , , 
20/05/2010,11:29:47,47.5,25.2,6.33,2.1, , , 
20/05/2010,11:30:02,32.1,17.1,6.48,2.12, , , 
20/05/2010,11:30:17,58.4,26.5,7.02,2.33, , , 
20/05/2010,11:30:32,34.1,25.2,6.09,1.83, , , 
20/05/2010,11:30:47,74.7,23.9,6.49,2.1, , , 
20/05/2010,11:31:02,29.2,23.5,6.56,1.99, , , 
20/05/2010,11:31:17,40.8,27,6.75,2.05, , , 
20/05/2010,11:31:32,22.3,13.6,5.67,2.03, , , 
20/05/2010,11:31:47,48.4,32.2,5.88,2.06, , , 
20/05/2010,11:32:02,42.5,22.1,6.15,1.85, , , 
20/05/2010,11:32:17,55.6,22.7,6.65,2.18, , , 
20/05/2010,11:32:32,26.7,21.3,6.39,2.13, , , 
20/05/2010,11:32:47,78.9,19.4,6.09,1.96, , , 
20/05/2010,11:33:02,79.6,24.3,6.06,1.85, , , 
20/05/2010,11:33:17,51.8,24.8,5.97,1.85, , , 
20/05/2010,11:33:32,24.6,19.4,6.12,1.83, , , 
20/05/2010,11:33:47,95.7,27.5,6.09,1.99, , , 
20/05/2010,11:34:02,64.4,18.6,5.8,1.79, , , 
20/05/2010,11:34:17,35.7,23.3,6.32,2.04, , , 
20/05/2010,11:34:32,47.3,16.8,5.74,1.96, , , 
20/05/2010,11:34:47,31,16.3,6.31,1.9, , , 
20/05/2010,11:35:02,36.9,27,5.9,1.89, , , 
20/05/2010,11:35:17,42.6,30.6,6.19,2, , , 
20/05/2010,11:35:32,48.7,24.8,5.67,1.8, , , 
20/05/2010,11:35:47,27.1,20.7,6.32,1.98, , , 
20/05/2010,11:36:02,48.4,17.9,5.75,1.8, , , 
20/05/2010,11:36:17,63.7,16.1,5.59,1.77, , , 
20/05/2010,11:36:32,68,29.5,6.19,1.85, , , 
20/05/2010,11:36:47,104.1,30.1,6.37,1.8, , , 
20/05/2010,11:37:02,79.7,36,6.06,1.93, , , 
20/05/2010,11:37:17,54.5,26,6.91,1.91, , , 
20/05/2010,11:37:32,93.9,28,5.63,1.98, , , 
20/05/2010,11:37:47,83.9,28.4,5.55,1.87, , , 
20/05/2010,11:38:02,38.4,26.9,7.06,1.93, , , 
20/05/2010,11:38:17,64.7,20.1,5.53,1.87, , , 
20/05/2010,11:38:32,30.7,22.4,5.89,1.82, , , 
20/05/2010,11:38:47,60.2,27.3,5.72,1.9, , , 
20/05/2010,11:39:02,43.3,24.2,6.41,1.83, , , 
20/05/2010,11:39:17,78.8,20.6,5.28,1.68, , , 
20/05/2010,11:39:32,38.6,27.3,5.36,1.78, , , 
20/05/2010,11:39:47,70.6,18.7,5.63,1.78, , , 
20/05/2010,11:40:02,53.9,24.5,5.64,1.76, , , 
20/05/2010,11:40:17,30.6,15.2,5.87,1.81, , , 
20/05/2010,11:40:32,24.5,20.3,5.61,1.7, , , 
20/05/2010,11:40:47,69.7,27.6,5.32,1.77, , , 
20/05/2010,11:41:02,34.2,15.1,5.52,1.79, , , 
20/05/2010,11:41:17,31.5,24.6,5.09,1.75, , , 
20/05/2010,11:41:32,28.1,21,5.15,1.73, , , 
20/05/2010,11:41:47,77.2,24.8,6.15,1.79, , , 
20/05/2010,11:42:02,54.8,26.9,6.06,1.7, , , 
20/05/2010,11:42:17,50.9,30.5,6.04,1.82, , , 
20/05/2010,11:42:32,63.8,32.6,6.15,1.83, , , 
20/05/2010,11:42:47,27,18.1,5.67,1.82, , , 
20/05/2010,11:43:02,44.6,27.3,6.09,1.75, , , 
20/05/2010,11:43:17,50.5,24.5,5.6,1.77, , , 
20/05/2010,11:43:32,72.4,27.6,5.94,1.69, , , 
20/05/2010,11:43:47,38.4,27.9,5.82,1.73, , , 
20/05/2010,11:44:02,63.3,22.1,5.78,1.82, , , 
20/05/2010,11:44:17,49,27,6.06,1.77, , , 
20/05/2010,11:44:32,40.4,26.3,5.91,1.79, , , 
20/05/2010,11:44:47,85.2,32.4,5.96,1.77, , , 
20/05/2010,11:45:02,70,24,6.19,1.8, , , 
20/05/2010,11:45:17,112.1,33.1,6.14,1.86, , , 
20/05/2010,11:45:32,46.7,29.4,6.21,1.78, , , 
20/05/2010,11:45:47,38.3,17.3,5.78,1.9, , , 
20/05/2010,11:46:02,49.8,19.8,6.07,1.75, , , 
20/05/2010,11:46:17,71.5,29.9,6.28,1.75, , , 
20/05/2010,11:46:32,50.8,23.9,5.88,1.85, , , 
20/05/2010,11:46:47,47.3,18.6,6.02,1.75, , , 
20/05/2010,11:47:02,37.9,25.3,5.28,1.78, , , 
20/05/2010,11:47:17,50.2,25.1,5.26,1.59, , , 
20/05/2010,11:47:32,47,21.4,5.72,1.73, , , 
20/05/2010,11:47:47,58.9,28.3,5.66,1.76, , , 
20/05/2010,11:48:02,36.1,18.9,5.75,1.82, , , 
20/05/2010,11:48:17,21.8,18,5.5,1.75, , , 
20/05/2010,11:48:32,47.9,21.9,6.06,1.8, , , 
20/05/2010,11:48:47,66.2,28.1,5.41,1.63, , , 
20/05/2010,11:49:02,50.3,20.5,5.89,1.98, , , 
20/05/2010,11:49:17,69,22.3,5.81,1.92, , , 
20/05/2010,11:49:32,61.9,29.6,6.08,1.64, , , 
20/05/2010,11:49:47,60.1,31.5,6.02,1.8, , , 
20/05/2010,11:50:02,55.7,23,5.73,1.71, , , 
20/05/2010,11:50:17,59.2,17.7,5.4,1.57, , , 
20/05/2010,11:50:32,80,29.4,5.84,1.72, , , 
20/05/2010,11:50:47,69.5,29,6.01,1.69, , , 
